    2.399403     2.404679     1.710969     2.265246     2.477255     3.104064     3.911571     2.266511     2.718602     2.683466     1.974521     3.162900     2.860291     4.347125     1.600360      2
    2.399403     2.404679     1.710969     2.265246     2.477255     4.068848     3.102266     5.332266     2.512741     2.756426     0.788326     2.504398     3.582403     5.008321     1.541323      2
    2.399403     2.404679     1.710969     2.265246     2.477255     2.923166     2.858461     5.041631     3.104794     3.199966     1.546632     3.957139     2.855433     5.628651     3.561905      2
    4.542763     3.967746     4.047914     4.466828     4.779764     3.661946     3.369146     3.784757     2.040071     3.113105     1.956426     2.972647     3.451330     4.334217     3.441736      3
    4.542763     3.967746     4.047914     4.466828     4.779764     4.515898     2.583655     3.774945     4.645036     2.513375     2.710257     3.841999     2.634979     3.310795     1.732713      3
    4.542763     3.967746     4.047914     4.466828     4.779764     2.627455     2.805899     1.163201     2.312931     2.887626     2.345528     2.321647     2.051891     3.634877     4.678564      3
    4.542763     3.967746     4.047914     4.466828     4.779764     2.097116     2.629365     2.880376     2.106188     4.867711     2.025919     5.547948     3.677636     3.788040     3.527282      3
    4.542763     3.967746     4.047914     4.466828     4.779764     3.295632     2.759572     2.329117     3.517961     4.787919     1.763310     2.755463     4.382111     3.997747     4.910696      3
    4.542763     3.967746     4.047914     4.466828     4.779764     4.674215     2.753171     5.686030     3.099783     2.084980     1.487463     3.135102     0.630656     3.418240     3.960887      3
    4.542763     3.967746     4.047914     4.466828     4.779764     3.854248     1.063016     3.881392     3.312862     4.140326     1.435715     1.252126     2.520796     1.451858     2.782757      3
    4.542763     3.967746     4.047914     4.466828     4.779764     3.430167     2.180655     3.907517     4.134669     3.036390     3.255219     1.455243     2.908761     5.332129     3.427556      3
    4.542763     3.967746     4.047914     4.466828     4.779764     3.423922     3.397097     3.697921     3.522531     4.304286     3.430917     0.126571    -0.251480     3.107325     4.629581      3
    4.542763     3.967746     4.047914     4.466828     4.779764     4.346313     3.797167     3.270770     2.951239     3.375258     2.560493     0.754453     1.706827     2.796257     4.084214      3
    3.934083     3.942811     3.020176     4.868102     3.958493     1.933604     0.706912     0.133074     0.326793     0.685265     3.087726     1.596182     2.790539     3.075454     0.687845      4
    3.934083     3.942811     3.020176     4.868102     3.958493     1.835414    -0.801259     0.158037     0.174798    -0.230309     0.985564     1.458913     2.575200     1.881486     2.150121      4
    3.934083     3.942811     3.020176     4.868102     3.958493     4.246882     1.640656     1.792941     2.335327     0.633548     0.784520     3.630159     3.509842     2.553940     1.293763      4
    3.934083     3.942811     3.020176     4.868102     3.958493     3.229524     1.587674     1.790514     1.525558     1.199429     2.725897     2.387079     3.116568     1.045851     0.737558      4
    3.934083     3.942811     3.020176     4.868102     3.958493     2.456309     1.470820     1.269408    -0.955707     0.310757     0.850097     0.462230     3.452843     3.202694     0.793559      4
    3.934083     3.942811     3.020176     4.868102     3.958493     2.818070     2.430678     3.353523     3.610542     2.375445     0.685824     0.650202     3.093494     4.161503     1.293628      4
    3.934083     3.942811     3.020176     4.868102     3.958493     2.602155     1.819882     2.179509     1.960530     1.869323     1.168844     2.356301     1.836035     2.702880     1.312178      4
    3.934083     3.942811     3.020176     4.868102     3.958493     3.215303     1.695119     1.409529    -0.865120     0.641068    -0.239602     0.755215     2.222184     0.817310    -1.925199      4
    3.934083     3.942811     3.020176     4.868102     3.958493     4.200392     1.338284     0.888444     1.385375     1.674369     2.799497     2.026497     2.761235     2.733675     0.168729      4
    3.934083     3.942811     3.020176     4.868102     3.958493     2.272876     0.605444     1.224938     1.430312     1.870899     2.131838     2.441231     4.237117     1.369864     1.409099      4
    3.529751     3.957311     4.242320     4.056342     4.758947     2.274807     4.312907     4.675249     3.114936     2.336261     3.593002     2.688911     2.672452     4.168885     1.016782      5
    3.529751     3.957311     4.242320     4.056342     4.758947     2.908011     1.624997     2.412898     0.937293     3.616157     3.190479     2.680939     3.234202     6.011056     1.853578      5
    3.529751     3.957311     4.242320     4.056342     4.758947     3.179267     3.450676     3.691474     3.231832     3.631813     2.211968     4.108605     4.512234     5.576807     2.498811      5
    3.529751     3.957311     4.242320     4.056342     4.758947     2.941155     3.296389     4.295843     2.031238     3.258421     2.500292     2.347372     1.011391     4.452524     3.096292      5
    3.529751     3.957311     4.242320     4.056342     4.758947     3.710268     4.639991     4.288994     2.033217     5.976209     3.999353     3.353903     2.736290     5.109755     2.572159      5
    3.529751     3.957311     4.242320     4.056342     4.758947     2.717757     4.428850     3.679321     0.704127     4.089613     2.826291     3.417996     2.495329     3.539751     2.496271      5
    3.529751     3.957311     4.242320     4.056342     4.758947     3.510822     4.773291     3.664403     1.766480     2.896231     2.768957     3.602248     2.283781     5.203918     1.515257      5
    3.529751     3.957311     4.242320     4.056342     4.758947     1.550497     2.273139     3.449730     1.422281     4.596477     2.979500     3.722665     0.979636     6.884093     1.183772      5
    3.529751     3.957311     4.242320     4.056342     4.758947     2.728217     2.820446     4.627416     1.951835     4.129096     3.155079     1.867266     2.101990     6.758122     3.329594      5
    3.529751     3.957311     4.242320     4.056342     4.758947     4.947419     3.868664     5.374093     3.429262     7.093438     3.074007     4.398309     3.646597     4.835822     2.744476      5
    4.479693     2.716165     5.041875     3.792335     3.069288     3.184660     2.910669     5.019716     3.537501     3.536972     0.309582     1.656496     1.967216     1.194165     1.283497      6
    4.479693     2.716165     5.041875     3.792335     3.069288     4.046734     2.351059     2.328710     4.318936     3.295575     1.857645     1.752528     0.477582     1.793615     1.845475      6
    4.479693     2.716165     5.041875     3.792335     3.069288     3.540150     0.726541     2.837884     1.631771     3.075710     1.819382     2.418624     1.303589     0.785669     1.331906      6
    4.479693     2.716165     5.041875     3.792335     3.069288     4.059281     1.928325     4.043339     3.685972     3.460675     1.085073     1.340024     0.223835     0.374648     1.425406      6
    4.479693     2.716165     5.041875     3.792335     3.069288     2.374465    -0.062322     1.947459     3.609319     3.224478     2.427644     0.824050     1.302689     1.989626     2.937331      6
    4.479693     2.716165     5.041875     3.792335     3.069288     2.067087     1.306896     2.449519     1.645394     1.660497     1.988539     0.698072     1.254710     3.421168     0.823984      6
    4.479693     2.716165     5.041875     3.792335     3.069288     3.390182     0.272615     3.065598     2.917829     3.093049     2.246552     1.970136     2.383013     2.360255     2.306800      6
    4.479693     2.716165     5.041875     3.792335     3.069288     3.492470     1.463914     4.321089     2.317283     2.421162     2.295530     2.064690     0.978524     0.441367     2.113772      6
    4.479693     2.716165     5.041875     3.792335     3.069288     3.661657     2.076900     2.036927     2.267146     2.188736     1.075097     1.795599     2.745955     2.033105     2.127941      6
    4.479693     2.716165     5.041875     3.792335     3.069288     1.892471     2.569456     1.389769     3.963144     3.557481     1.388195     4.439921     1.923409     3.299585     1.507769      6
    4.307562     4.206655     2.940689     3.339288     3.890991     2.122539     2.778670     0.751485     5.187676     3.006810     2.584964     0.900823     1.456915     0.584105     2.648031      7
    4.307562     4.206655     2.940689     3.339288     3.890991     1.052776     1.784534     1.410161     4.528009     3.284707     1.530114     2.404569     1.956457     1.312177     0.883624      7
    4.307562     4.206655     2.940689     3.339288     3.890991     5.661024     5.161997     5.118073     7.208871     4.396470     4.206992     2.179390     1.750569     1.025350     3.357729      7
    4.307562     4.206655     2.940689     3.339288     3.890991     3.772069     4.862885     3.616649     6.768193     4.055783     3.212326     2.664946     3.382733     1.744160     1.465110      7
    4.307562     4.206655     2.940689     3.339288     3.890991     3.327465     4.131085     3.315112     4.524654     2.878874     4.386122     0.825505     2.084058     1.431973     0.131152      7
    4.307562     4.206655     2.940689     3.339288     3.890991     4.834798     4.110614     3.990246     4.892672     4.634610     5.336026     1.792313     1.366253     0.877036     2.574636      7
    4.307562     4.206655     2.940689     3.339288     3.890991     2.951229     2.936249     3.771401     5.135434     4.551128     2.205519     0.581236     1.982794     1.122545     2.425451      7
    4.307562     4.206655     2.940689     3.339288     3.890991     2.310163     3.609466     2.781715     4.975460     1.855034     3.866808     0.578293     2.699389     2.629330     2.284524      7
    4.307562     4.206655     2.940689     3.339288     3.890991     2.168832     3.744256     3.033367     5.952520     2.374603     2.701571     1.962417     1.095494     0.878804    -0.623581      7
    4.307562     4.206655     2.940689     3.339288     3.890991     4.291488     3.053564     2.250749     3.203361     2.485066     4.236666     1.716305     2.378586     1.526391     0.376260      7
    3.425509     2.681792     3.702937     3.787890     3.761655     3.292113     2.374936     1.459759     3.065637     2.614734     2.866239     2.172823     3.248120     1.665652     3.401572      8
    3.425509     2.681792     3.702937     3.787890     3.761655     3.899109     4.030280     3.272149     3.834413     2.356316     3.044252     2.543280     2.376798     2.857664     3.230116      8
    3.425509     2.681792     3.702937     3.787890     3.761655     3.155585     3.393129     2.933752     3.368993     4.424559     2.982984     2.432335     3.981933     2.718803     2.521296      8
    3.425509     2.681792     3.702937     3.787890     3.761655     1.530109     2.586885     3.145836     1.717090     2.156802     1.103176     1.317210     2.103860     4.986639     2.632635      8
    3.425509     2.681792     3.702937     3.787890     3.761655     2.219039     2.608437     4.380080     3.569673     2.452544     3.946064     2.128463     1.788611     3.794151     2.296672      8
    3.425509     2.681792     3.702937     3.787890     3.761655     1.778145     1.374729     3.534082     2.908753     2.894092     0.861780     1.741190     1.880138     2.128883     2.320703      8
    3.425509     2.681792     3.702937     3.787890     3.761655     0.742822     2.445431     1.967704     4.606250     2.613511     3.390303     3.171024     2.613465     3.074443     2.563165      8
    3.425509     2.681792     3.702937     3.787890     3.761655     3.066216     1.984457     4.817799     3.179765     3.952118     2.441780     2.086150     2.687458     3.236447     1.526860      8
    3.425509     2.681792     3.702937     3.787890     3.761655     4.258725     2.764761     1.737915     2.548928     3.543658     1.837100     1.333012     1.868977     4.061192     2.600546      8
    3.425509     2.681792     3.702937     3.787890     3.761655     0.956738     2.873004     1.979674     2.788933     2.261707     2.790338     1.530075     1.736967     3.130503     1.046136      8
    2.446385     3.188480     3.428246     2.538769     3.532136     1.877167     2.550791     3.222111     2.070034     2.151813     3.082743     4.131671     3.011670     2.226338     2.101869      9
    2.446385     3.188480     3.428246     2.538769     3.532136     3.560560     4.953761     4.989981     4.275244     3.740751     2.283692     1.790386     2.253448     3.896240     1.659270      9
    2.446385     3.188480     3.428246     2.538769     3.532136     4.832688     5.462419     5.305709     4.318344     4.237961     2.296565     3.464751     2.646677     1.937939     1.449414      9
    2.446385     3.188480     3.428246     2.538769     3.532136     3.234491     4.573617     4.267203     4.308197     3.557576     1.919492     1.543540     2.326013     3.017480     1.694160      9
    2.446385     3.188480     3.428246     2.538769     3.532136     2.919839     4.102184     3.101667     4.087276     3.013517     3.369939     2.010111     1.977583     2.908652     4.362163      9
    2.446385     3.188480     3.428246     2.538769     3.532136     3.909161     4.265529     5.229969     3.857678     4.199965     3.391213     3.211808     2.477664     3.826913     2.828936      9
    2.446385     3.188480     3.428246     2.538769     3.532136     5.762759     4.825585     4.432527     5.243144     4.168616     3.379559     1.958780     2.023983     3.665050     1.148260      9
    2.446385     3.188480     3.428246     2.538769     3.532136     3.631133     3.812611     4.828789     4.093583     3.074354     2.947033     3.099404     1.913430     4.136768     2.023641      9
    2.446385     3.188480     3.428246     2.538769     3.532136     3.231376     3.923457     3.550279     4.290983     2.873120     1.738598     1.360484     4.682485     3.069542     1.624396      9
    2.446385     3.188480     3.428246     2.538769     3.532136     3.857832     4.233436     5.659136     4.307958     4.369911     4.666179     2.892665     1.090163     3.014055     1.868778      9
    2.418640     3.138177     3.105764     2.584971     2.048739     4.760977     4.053378     4.495253     4.428246     4.580271     1.955932     1.419679     3.000880     3.659224     1.604643     10
    2.418640     3.138177     3.105764     2.584971     2.048739     5.141858     5.318913     4.710067     2.862823     4.033565     2.285747     1.249929     3.022972     1.897488     2.477062     10
    2.418640     3.138177     3.105764     2.584971     2.048739     3.541010     2.639378     2.082279     4.060445     4.366356     2.289873     1.430500     0.955534     1.772103     1.757638     10
    2.418640     3.138177     3.105764     2.584971     2.048739     3.939388     3.923853     2.151850     4.479443     4.828535     1.528565     2.293303     3.284773     4.807603     2.011597     10
    2.418640     3.138177     3.105764     2.584971     2.048739     1.275638     3.833733     2.601043     3.615565     3.371982     0.545458     0.717640     0.903240     2.888294     1.758319     10
    2.418640     3.138177     3.105764     2.584971     2.048739     4.188800     3.840967     1.504380     2.780305     3.461464     2.410040     3.671991     4.325599     5.923077     2.301726     10
    2.418640     3.138177     3.105764     2.584971     2.048739     3.019365     3.932469     3.282798     3.503141     4.120676     2.394868     2.039795     1.942249     1.601008     3.478239     10
    2.418640     3.138177     3.105764     2.584971     2.048739     4.352712     3.305908     4.270730     3.657969     4.138045     0.623045     2.183495     2.172774     1.415503     2.099694     10
    2.418640     3.138177     3.105764     2.584971     2.048739     3.956309     4.612033     5.414568     3.688645     4.169440     1.631085     2.246447     1.262616     2.963357     2.386523     10
    2.418640     3.138177     3.105764     2.584971     2.048739     4.345329     5.707458     3.639439     5.313752     3.654511     1.736400     1.796791     2.543652     1.715748     4.728012     10
    2.700787     4.078857     4.589895     3.143135     1.900917     2.454389     3.454771     2.764579     2.584850     4.715808     1.189468     2.585863     0.132917     2.390004     1.196709     11
    2.700787     4.078857     4.589895     3.143135     1.900917     2.377591     4.752983     3.712499     2.324946     3.889937     0.701427     3.133922     0.362670     3.779670     0.939209     11
    2.700787     4.078857     4.589895     3.143135     1.900917     3.188169     1.888012     2.070688     3.022124     3.303272    -0.755610     3.037697     3.108666     4.067400     2.859848     11
    2.700787     4.078857     4.589895     3.143135     1.900917     2.364317     3.314792     3.717588     3.368639     3.752627     1.018334     1.615097     1.353377     0.238676     2.609625     11
    2.700787     4.078857     4.589895     3.143135     1.900917     2.915072     6.026036     3.777630     3.907016     4.899900     0.245806     3.695151    -0.074203     0.495684     3.482060     11
    2.700787     4.078857     4.589895     3.143135     1.900917     4.124437     4.205291     4.376923     2.919333     4.214483     0.677345     1.116971    -0.800095     1.702604     2.504087     11
    2.700787     4.078857     4.589895     3.143135     1.900917     3.598056     4.132134     3.891811     2.413040     3.397072    -1.070297     2.532851     0.410359     2.031069     1.761079     11
    2.700787     4.078857     4.589895     3.143135     1.900917     2.838657     0.887576     1.534186     3.415502     3.972429    -1.091763     3.363452     1.043158     2.526343     2.249905     11
    2.700787     4.078857     4.589895     3.143135     1.900917     5.551067     2.492711     3.416573     3.368307     5.874932     0.903964     1.700287     0.071316     2.526935     2.679432     11
    2.700787     4.078857     4.589895     3.143135     1.900917     1.815056     3.091606     3.739875     3.226055     2.584863     1.461732     2.698938     1.412173     2.310157     2.885033     11
    3.661035     3.894677     3.605533     4.008467     3.260580     3.521791     5.385602     5.362679     4.752511     3.773968    -0.072236     0.817468     2.019093     1.245645     0.435224     12
    3.661035     3.894677     3.605533     4.008467     3.260580     2.811085     3.550811     2.615403     2.187763     4.022483    -1.041195    -0.826029     2.287482     0.563918     2.016537     12
    3.661035     3.894677     3.605533     4.008467     3.260580     4.955756     3.529880     2.853958     4.416790     1.893644    -0.383906    -0.110258     0.383084     2.061771    -1.277518     12
    3.661035     3.894677     3.605533     4.008467     3.260580     3.876151     4.183766     3.709426     3.913463     2.443472     1.205751     0.337428     3.203298     1.242181     0.952806     12
    3.661035     3.894677     3.605533     4.008467     3.260580     2.997757     2.965437     2.020956     2.291855     2.968794    -0.537939    -0.057885     2.437900     0.835175    -0.937876     12
    3.661035     3.894677     3.605533     4.008467     3.260580     2.975781     3.867168     3.640556     3.115268     2.766235    -1.343878     1.379195     3.266413    -0.056081     1.169175     12
    3.661035     3.894677     3.605533     4.008467     3.260580     3.619957     3.603184     2.598493     3.532849     3.100127     0.449940     2.536461     3.516435     1.584576     0.842504     12
    3.661035     3.894677     3.605533     4.008467     3.260580     3.121708     2.613655     1.625480     4.057618     2.763422     0.480365     0.914004     1.903575     1.914337    -0.655326     12
    3.661035     3.894677     3.605533     4.008467     3.260580     2.490327     2.633854     2.408196     3.952491     3.095345    -1.017564     1.076330     0.290584     0.745184    -0.055549     12
    3.661035     3.894677     3.605533     4.008467     3.260580     3.904551     3.629127     3.086102     2.364680     2.410488     0.970249     0.131403     2.892357     2.401836    -0.032205     12
    5.519595     5.923350     4.807205     4.577933     4.056017     1.919260     0.325193     2.414888     0.542638     2.398196     2.170784     1.944156    -0.167883     2.209743     1.822473     13
    5.519595     5.923350     4.807205     4.577933     4.056017     3.177367     3.394150     3.568310     3.336241     4.054970     3.304782     2.613179     1.630419     2.942288     3.238193     13
    5.519595     5.923350     4.807205     4.577933     4.056017     0.274019     1.762581     2.190833     1.552636     2.687271     2.612840     2.211285     1.629121     4.006238     1.456949     13
    5.519595     5.923350     4.807205     4.577933     4.056017     3.535392     4.448786     3.437348     3.230603     4.904127     0.615596     0.417925     1.538499     2.463532     1.921620     13
    5.519595     5.923350     4.807205     4.577933     4.056017     2.542914     2.284214     2.052676     3.033550     4.171408    -0.436753    -2.185898     1.297445     0.809806     1.090210     13
    5.519595     5.923350     4.807205     4.577933     4.056017     2.378242     1.802968     1.089635     1.773898     5.277801     0.513789     1.966234     1.487607     0.670849     0.799712     13
    5.519595     5.923350     4.807205     4.577933     4.056017     2.792998     2.687223     1.768755     1.843413     4.903245     1.450351    -0.155514     2.748168     2.799269     1.492796     13
    5.519595     5.923350     4.807205     4.577933     4.056017     2.996840     2.884169     1.333763     2.120541     3.163682     0.383884     1.095116     2.263182     0.408062     3.779105     13
    5.519595     5.923350     4.807205     4.577933     4.056017     0.654611    -0.345143     0.812984     1.086149     4.309442     0.331672    -0.018404     1.348333     0.700278     1.481485     13
    5.519595     5.923350     4.807205     4.577933     4.056017     2.249732     2.618395     2.264852     1.786646     3.682581     0.974328     0.961538     2.659525     0.887460     1.430212     13
    4.270121     4.667598     3.624264     4.297951     3.185844     1.513721     0.038500     0.849361     1.233827     2.573423     1.179772     2.429012     0.388763     0.108035    -0.041879     14
    4.270121     4.667598     3.624264     4.297951     3.185844     2.328966     2.044096     1.239834     2.643440     4.423834     1.043996     2.082933     2.556182     0.894421     4.945249     14
    4.270121     4.667598     3.624264     4.297951     3.185844     2.552495     2.283947     3.217603     0.756555     3.782703     1.518280     1.673405    -0.125739     0.986587     0.799806     14
    4.270121     4.667598     3.624264     4.297951     3.185844     0.791386     2.698570     1.719177     1.695252     2.075877    -1.075798     1.339421     0.523494     1.599692     0.429396     14
    4.270121     4.667598     3.624264     4.297951     3.185844     1.829833     1.313811     0.968984     2.573825     2.935817     1.730459     2.369061     2.222394     0.251204     1.487723     14
    4.270121     4.667598     3.624264     4.297951     3.185844     1.246497     0.588280    -0.256998    -0.054490     2.449343     1.467187     3.696228     1.240342     0.684416     0.613426     14
    4.270121     4.667598     3.624264     4.297951     3.185844     1.539395     1.574224     0.772324     1.336455     1.299014     2.626715     1.632322     2.738655    -0.106761     2.365718     14
    4.270121     4.667598     3.624264     4.297951     3.185844     1.624317     1.295520     0.959877     2.646220     2.875114     0.837673     1.052440     1.284085     2.318380     2.982638     14
    4.270121     4.667598     3.624264     4.297951     3.185844     2.408370    -0.001395     0.557799     0.740315     3.070479     0.594017     2.160112     0.865965    -0.153139     1.586073     14
    4.270121     4.667598     3.624264     4.297951     3.185844     1.963515     1.545685     0.687766     1.083918     0.869902     2.638452     2.915569     1.514282     0.844102     1.072352     14
    5.305074     6.263327     6.312008     5.028662     5.450351     5.222272     3.852552     1.814178     4.260103     3.059206     0.491992    -1.509939    -0.811553     0.856236     0.511486     15
    5.305074     6.263327     6.312008     5.028662     5.450351     3.425402     1.957695     1.330938     1.943399     2.685858    -0.206535     0.915553     0.370789     1.165456     0.286261     15
    5.305074     6.263327     6.312008     5.028662     5.450351     4.528034     3.020293     3.773173     3.825582     2.231143     0.952816     0.994897     0.688731    -1.329588     0.438755     15
    5.305074     6.263327     6.312008     5.028662     5.450351     3.801681     1.690252     0.862969     2.165563     2.069455    -0.015565    -0.383618     0.622795     2.071460     1.989152     15
    5.305074     6.263327     6.312008     5.028662     5.450351     3.934823     3.876862     2.666163     1.886467     2.669098    -0.609366    -1.460052    -0.732594     1.660245     0.771410     15
    5.305074     6.263327     6.312008     5.028662     5.450351     4.408542     2.391813     1.541226     1.969076     2.981925    -0.395513     1.299184     0.379330    -0.698787    -0.118482     15
    5.305074     6.263327     6.312008     5.028662     5.450351     3.159782     3.576538     0.950120     3.430517     3.987972     0.038866     0.875558     0.434202     1.649010     2.396217     15
    5.305074     6.263327     6.312008     5.028662     5.450351     5.076990     3.539238     4.355735     4.318144     4.210318     4.403318     1.170098    -1.088827     0.635685     2.127413     15
    5.305074     6.263327     6.312008     5.028662     5.450351     2.612927     1.597927     2.242454     4.082653     3.289250    -0.301151     0.827702     0.530949    -0.216105     0.522959     15
    5.305074     6.263327     6.312008     5.028662     5.450351     3.930104     0.030633     1.939892     2.353712     1.713634     1.299141    -1.158392     0.590475     0.368486     0.396695     15
    4.374371     3.545752     3.964658     4.403352     4.927764     5.348225     4.564881     4.706795     3.497638     4.950371     1.648506     1.304226     1.800618     2.000168     1.618300     16
    4.374371     3.545752     3.964658     4.403352     4.927764     3.209195     2.840611     2.200080     4.095450     2.108957     2.670468     2.178286     2.965361     3.788901     0.451256     16
    4.374371     3.545752     3.964658     4.403352     4.927764     3.799426     3.514834     3.959862     3.028128     2.323640     2.108186     2.182894     2.110658     4.264029     1.473036     16
    4.374371     3.545752     3.964658     4.403352     4.927764     3.391496     3.532726     4.382783     3.593493     3.988448     2.378606     0.154157     1.736486     3.195591     1.403638     16
    4.374371     3.545752     3.964658     4.403352     4.927764     4.622245     4.430878     4.923577     4.799191     4.426737     2.629869     3.216108     2.206836     1.952834     0.944830     16
    4.374371     3.545752     3.964658     4.403352     4.927764     5.491613     4.578783     3.056867     5.603003     4.360331     1.291822     1.174271     1.879397     3.318183     0.180584     16
    4.374371     3.545752     3.964658     4.403352     4.927764     4.722568     4.667332     4.110838     4.628577     4.252357     1.778761     0.712908     2.674942     3.495407     0.702088     16
    4.374371     3.545752     3.964658     4.403352     4.927764     4.764555     2.126032     4.663380     3.547031     3.089445     2.601287     2.809582     2.786895     4.022025    -0.248334     16
    4.374371     3.545752     3.964658     4.403352     4.927764     2.556867     3.268646     3.786150     4.699049     4.470654     0.040328     3.882597     3.185017     3.942069     1.603470     16
    4.374371     3.545752     3.964658     4.403352     4.927764     4.263758     5.119563     5.247777     5.246995     5.123249     3.223046     3.732713     3.000969     3.197688     2.366251     16
    2.798858     4.158865     2.880124     3.100505     2.357441     0.114930     2.475076     1.659851     1.160793     1.786967     1.296723     3.551765     1.235872     2.365715     1.053167     17
    2.798858     4.158865     2.880124     3.100505     2.357441     2.073538     2.524911     2.257548     2.246342     2.916142     0.573759     2.911856     0.128173     2.598422     0.182975     17
    2.798858     4.158865     2.880124     3.100505     2.357441     3.109239     1.641168     2.303591     1.518571     2.276229     1.326087     0.806471     0.397945     2.387895     0.028659     17
    2.798858     4.158865     2.880124     3.100505     2.357441     1.911786     3.398379     2.801911     2.491432     2.290930     0.291066     3.532507     1.917206     1.789168     3.478421     17
    2.798858     4.158865     2.880124     3.100505     2.357441     3.257478     3.547744     3.641302     3.354669     2.293618     2.581776     2.298305     0.836206     3.270694     2.446661     17
    2.798858     4.158865     2.880124     3.100505     2.357441     4.365260     3.539514     4.624877     3.756359     1.983979    -0.066473     2.356945     2.007574     2.952485     1.455547     17
    2.798858     4.158865     2.880124     3.100505     2.357441     1.834723     0.703950     1.173940     0.459232     1.438776     1.034790     2.785690    -0.006846     2.830027     1.148234     17
    2.798858     4.158865     2.880124     3.100505     2.357441     2.433139     1.972175     2.153980     2.107698     2.498523     0.610866     1.453228     2.300277     0.982466     1.772871     17
    2.798858     4.158865     2.880124     3.100505     2.357441     3.389064     4.409596     4.569663     5.124172     3.424322     0.635131     3.542942     2.804765     2.526214     0.097270     17
    2.798858     4.158865     2.880124     3.100505     2.357441     3.612811     3.676383     3.958806     1.832612     2.191940     0.624551     1.473735     1.516645     2.803885    -0.030378     17
    3.059877     3.183950     4.310947     3.735130     3.932671     3.685470     2.855617     3.763644     3.101347     3.572126     1.624191     2.693685     1.668362     1.374317    -0.072785     18
    3.059877     3.183950     4.310947     3.735130     3.932671     3.690411     5.083897     4.365497     2.806787     5.158744     0.113065     1.043141     1.903957     1.277277     0.494717     18
    3.059877     3.183950     4.310947     3.735130     3.932671     2.882706     4.257598     2.749386     1.175811     2.576697     0.930180     0.512776     2.734878     1.018776    -0.091176     18
    3.059877     3.183950     4.310947     3.735130     3.932671     2.724313     3.902845     2.176397     2.141109     2.789901     1.587691     0.439244     2.331494    -0.485309    -0.975505     18
    3.059877     3.183950     4.310947     3.735130     3.932671     3.636878     4.650792     2.440464     4.066664     3.471807    -0.094906     0.780830     0.962990     1.896850    -0.599334     18
    3.059877     3.183950     4.310947     3.735130     3.932671     2.559535     4.427129     2.566385     3.371478     6.015218     1.752939     2.395698     4.125614     1.715620     1.653024     18
    3.059877     3.183950     4.310947     3.735130     3.932671     3.595899     4.999798     2.548807     2.602983     4.803803     1.070336     0.280563     4.213900     1.970579     0.112375     18
    3.059877     3.183950     4.310947     3.735130     3.932671     2.116072     2.099948     2.555460     2.548759     3.622641     0.802206     1.229424     1.914509     1.027986     0.740157     18
