    2.236954     2.191337     1.756430     2.212732     2.670911     0.303081     4.107814     4.908117     2.631057     5.918703     1.666880     2.281766     3.582351     3.740040     3.163149     2.657114     3.174517     2.534687      3
    2.236954     2.191337     1.756430     2.212732     2.670911     4.314881     4.661105     5.724673     4.744125     5.729757     1.295466     4.053404     2.509821     3.256067     2.655710     1.381627     0.118054     3.792833      3
    2.236954     2.191337     1.756430     2.212732     2.670911     2.337009     3.033462     5.153263     3.983818     5.027148     1.477020     2.417430    -0.341738     3.500106     0.093386     2.417342     0.789280     1.161559      3
    2.236954     2.191337     1.756430     2.212732     2.670911     3.575595     2.912859     4.766531     2.875329     4.950459     1.009490     1.154442     1.558373     0.782067    -0.073910     1.443182     2.679447     0.105494      3
    2.236954     2.191337     1.756430     2.212732     2.670911     1.818855     3.754350     5.198076     3.684137     5.555384     1.175458     2.357182     2.687843     3.601466     2.227515     2.776111     0.740977     2.915895      3
    2.236954     2.191337     1.756430     2.212732     2.670911    -0.306364     1.986925     1.471673     1.252706     2.874046     1.284057    -0.103946     1.337345     0.922850     1.712568     2.248535     1.135104     1.714465      3
    2.236954     2.191337     1.756430     2.212732     2.670911     1.614770     2.453018     3.829653     1.649124     2.074345     3.434230     2.599341     3.732375     4.635307     2.898763     2.684371     0.980832     2.815621      3
    4.078732     3.606179     3.585263     3.518732     2.855476     4.705740     4.038396     5.110747     5.965881     3.958800     3.621642     1.342898     2.400477     1.952886     4.027168    -0.571315     1.490392     0.043749      4
    4.078732     3.606179     3.585263     3.518732     2.855476     3.597286     4.916627     4.059650     5.027371     3.838211     3.197431     1.821522     2.873127     2.904973     3.804839     2.285224     0.456182     0.744745      4
    4.078732     3.606179     3.585263     3.518732     2.855476     2.948942     2.739167     3.327694     4.130869     3.211688     2.838179     1.688056     1.997939     0.878772     2.787383     1.057377     1.328019     0.204956      4
    4.078732     3.606179     3.585263     3.518732     2.855476     2.098839     3.144930     4.411642     5.175652     2.475119     1.280215     2.463308     1.791812     1.269630     2.807136     1.803651     1.697168    -0.370906      4
    4.078732     3.606179     3.585263     3.518732     2.855476     2.783596     2.224095     3.937307     4.037358     2.191741     1.746913     2.030884    -0.960833     0.835469     2.706166     0.992669     0.693560    -1.022587      4
    4.078732     3.606179     3.585263     3.518732     2.855476     4.420878     2.968036     5.154507     5.245027     2.052676     2.267367     0.815056     0.893946    -1.070358     2.527843     1.980404     0.252673    -0.403501      4
    4.078732     3.606179     3.585263     3.518732     2.855476     1.358347     2.365223     3.126869     3.205133     2.687921     1.597599     0.953910     0.647417    -0.541286     1.675010     3.310448     2.728439     1.095947      4
    4.078732     3.606179     3.585263     3.518732     2.855476     3.848268     3.665594     4.554551     3.004498     2.079803     2.441468     1.729489     1.110916     1.063053     2.839636     1.662047     1.103803     0.274934      4
    4.078732     3.606179     3.585263     3.518732     2.855476     3.714631     2.585768     3.766840     6.786242     3.929772     1.211542     1.332197     1.748169     1.485312     3.124758     2.537811     1.332902     1.170815      4
    4.078732     3.606179     3.585263     3.518732     2.855476     2.284839     3.208773     4.039097     4.499281     1.621818     4.138991     3.093290     2.121472     3.607293     4.327591     1.245361     0.163830    -1.658070      4
    2.624422     3.266617     3.396361     2.581431     4.320332     3.949976     3.317796     3.673230     5.841838     3.389670     1.701253     3.361174     4.337413     4.302733     4.179862     3.053878     1.790360     1.817841      5
    2.624422     3.266617     3.396361     2.581431     4.320332     3.330208     5.810359     3.927261     8.072948     5.893949     0.278520     3.497546     3.496237     2.764837     3.775715     1.885364     1.515488     2.362278      5
    2.624422     3.266617     3.396361     2.581431     4.320332     5.413867     5.343310     4.515421     6.721671     3.749111     3.249563     3.372372     5.441549     3.876676     5.299768     4.448834     3.618075     2.812572      5
    2.624422     3.266617     3.396361     2.581431     4.320332     3.719810     3.928448     3.791699     6.987111     4.411794     2.181162     2.430237     3.444545     3.527337     2.953386     3.900540     3.781413     4.554119      5
    2.624422     3.266617     3.396361     2.581431     4.320332     5.798861     3.798973     4.846026     5.944237     2.873486     3.107517     5.397523     4.486709     5.128605     3.807893     4.728735     4.205560     3.287976      5
    2.624422     3.266617     3.396361     2.581431     4.320332     3.088709     3.932334     3.398835     4.489158     2.611568     0.092424     3.270945     4.455020     2.163503     2.537854     2.129385     1.303834     3.279677      5
    2.624422     3.266617     3.396361     2.581431     4.320332     4.012137     2.986737     2.273474     4.921571     1.286889     1.985821     3.053623     2.470650     1.886539     2.901724     3.805631     3.673459     1.435943      5
    2.624422     3.266617     3.396361     2.581431     4.320332     5.875070     6.926680     4.371252     7.603350     4.646997     1.740418     1.919141     5.844872     1.734753     4.785203     2.089345     3.327604     3.242930      5
    2.624422     3.266617     3.396361     2.581431     4.320332     3.181456     4.932457     1.762524     6.165390     3.107310     3.187945     3.688502     4.583409     3.437857     5.926126     3.743529     3.160806     0.500366      5
    2.624422     3.266617     3.396361     2.581431     4.320332     4.931577     6.716081     3.275910     6.983403     4.433750     2.244310     2.961518     6.108861     3.740089     4.928503     2.992289     3.722098     5.079764      5
    4.790029     4.775257     5.571828     3.866402     3.592055     2.274255     2.787734     3.703579     4.151001     1.512579     2.996994     1.022146     2.134281     2.308207     2.267998     1.648781     2.356883     2.745956      6
    4.790029     4.775257     5.571828     3.866402     3.592055     2.290222     2.067549     2.047107     0.835873     0.621510    -1.267884    -1.129770     0.231331     1.068449     0.203488     0.598068     0.718648     3.067538      6
    4.790029     4.775257     5.571828     3.866402     3.592055     1.376191     2.180852     3.065654     1.884775     1.092427     2.586945     1.219736     2.861858     2.414964     2.181351     0.225724     1.309239     3.096565      6
    4.790029     4.775257     5.571828     3.866402     3.592055     2.173916     3.302369     1.978181     2.608722     1.911605     2.184757    -0.032099     1.303966     1.894137     1.670791     0.521410     2.011107     2.927631      6
    4.790029     4.775257     5.571828     3.866402     3.592055     2.099371     1.863362     2.963593     3.012065     1.368582    -0.124601     2.843606     1.199804     2.681821     0.222494     1.669001     1.617811     4.206480      6
    4.790029     4.775257     5.571828     3.866402     3.592055     3.312339     3.760236     2.955959     2.776904     2.511084     2.601747    -1.122089     1.300905     0.512435     0.947280     1.384766     3.844703     3.969140      6
    4.790029     4.775257     5.571828     3.866402     3.592055     2.172030     2.294264     3.468359     2.578840     0.839038     1.747253     0.739502     1.312581     2.125864     2.464313     2.299040     1.838274     5.377585      6
    4.790029     4.775257     5.571828     3.866402     3.592055     2.595873     2.135892     4.343268     3.399579     3.272104     2.520691     2.138073     2.266003     2.787195     2.733245     2.014711     2.215482     2.509150      6
    4.790029     4.775257     5.571828     3.866402     3.592055     2.289308     1.550506     3.525407     3.577152     1.121144     4.051763     0.272516     3.106999     2.595406     2.599860     2.088084     2.364317     2.817378      6
    4.790029     4.775257     5.571828     3.866402     3.592055     1.580778     2.432511     3.837417     3.039595     1.740897     2.738223     0.625661     2.869239     2.191860     1.042442     0.651604     1.437971     1.073844      6
    2.910014     2.857752     1.668892     2.447880     1.598449     1.329200     2.409082     4.101774     2.931227     3.970687     2.308580     0.965640     0.469022     1.284305     1.964843     1.098641     2.045189     0.590044      7
    2.910014     2.857752     1.668892     2.447880     1.598449     3.447144     3.572138     3.953393     3.870321     3.835774     1.856866     0.687825     2.321404     0.929151     1.884488     2.535211     2.885402     2.679671      7
    2.910014     2.857752     1.668892     2.447880     1.598449     4.216723     4.531891     3.757839     5.298781     4.768356     3.126721     2.702445     4.354370     3.701714     4.108351     2.920487     2.557497     2.577201      7
    2.910014     2.857752     1.668892     2.447880     1.598449     1.701565     2.379193     4.193307     4.443681     2.834567     3.083522     1.627438     0.196091     0.577342     2.258261     0.965626     2.044456     1.975764      7
    2.910014     2.857752     1.668892     2.447880     1.598449     2.577542     3.603406     3.327390     4.122226     4.607601     3.187665     1.132334     2.487979     2.211621     1.939521     2.616141     1.525442     3.466233      7
    2.910014     2.857752     1.668892     2.447880     1.598449     1.368286     0.490187     1.625854     1.379510     3.730098     2.699772     0.689544     0.064315     0.855232     2.227401     3.016367     1.647726     2.733880      7
    2.910014     2.857752     1.668892     2.447880     1.598449     1.394273     1.813720     1.351983     3.053432     3.823114     1.630003    -0.570067    -0.074012    -0.008328     1.175774     0.976631     1.837922     1.420027      7
    2.910014     2.857752     1.668892     2.447880     1.598449     2.562775     4.065661     3.831778     4.353633     5.936435     2.804464    -0.390332     1.289332     0.789876     1.972740     2.306984     2.811722     3.697419      7
    2.910014     2.857752     1.668892     2.447880     1.598449     2.136805     2.059013     3.711962     3.788689     3.230559     1.966940     0.162703     2.362839     1.599204     2.443886     3.136384     2.136298     3.116511      7
    2.910014     2.857752     1.668892     2.447880     1.598449     3.367620     3.056408     2.291711     3.257410     4.202381     2.005924     1.718837     0.332818     1.479973     0.896192     2.610421     0.677133     2.521895      7
    3.375611     4.739325     2.838166     2.551258     4.230189     4.258723     3.043047     0.596870     2.997493     3.348846     3.301158     2.517029     3.914028     2.388268     1.482568     3.521749     4.171393     3.348947      8
    3.375611     4.739325     2.838166     2.551258     4.230189     3.515292     4.801903     2.098879     3.820520     4.243296     3.376013     3.077883     4.647106     4.202966     3.653040     4.559373     0.581182     0.647276      8
    3.375611     4.739325     2.838166     2.551258     4.230189     3.316863     4.152666     2.858356     3.969058     3.018087     2.955487     2.054569     2.449117     2.960847     3.106639     3.566108     2.482804     1.887419      8
    3.375611     4.739325     2.838166     2.551258     4.230189     3.482296     3.722289     1.970961     2.683018     3.952084     1.941746     3.222295     2.703312     2.914573     3.287058     4.520331     3.748650     2.478757      8
    3.375611     4.739325     2.838166     2.551258     4.230189     4.526747     3.421470     2.471244     3.388035     4.745666     0.878314     0.867135     1.041838     0.501002     2.547990     3.216305     2.423938     4.208519      8
    3.375611     4.739325     2.838166     2.551258     4.230189     4.951705     4.392712     3.376524     5.378439     4.132133     3.677627     4.218760     2.274842     0.985325     2.753465     4.324642     2.820182     3.441921      8
    3.375611     4.739325     2.838166     2.551258     4.230189     3.187512     3.483232     3.808708     4.316523     5.136110     3.001694     2.578054     1.663375     2.554977     3.249040     4.135741     4.283853     3.797282      8
    3.375611     4.739325     2.838166     2.551258     4.230189     3.873523     3.125827     2.755958     4.181209     4.733222     1.137707     0.845982     1.840697     1.389815     0.784615     3.922651     5.317889     5.660849      8
    3.375611     4.739325     2.838166     2.551258     4.230189     5.414604     3.186214     3.151440     2.940879     4.932917     4.375560     2.680597     1.181605     2.798334     3.121595     4.067256     3.286014     4.830340      8
    3.375611     4.739325     2.838166     2.551258     4.230189     3.454713     1.931592    -0.434124     4.517061     5.300529     2.021538     3.534406     3.194811     3.076537     2.740907     4.937235     3.386895     5.322181      8
    3.446902     3.083200     3.768955     4.488788     4.464914     3.951807     3.733870     2.335016     2.324952     1.208734     0.840218     0.817726    -0.692782    -0.221638     1.098389     0.670406     0.992924     3.336526      9
    3.446902     3.083200     3.768955     4.488788     4.464914     5.978248     2.925032     3.367098     3.562144     4.538399     1.273779     0.514228    -1.057526     0.277394     2.302221     1.175445     1.522310     3.588439      9
    3.446902     3.083200     3.768955     4.488788     4.464914     3.706420     3.416605     2.717571     3.363370     3.814150    -0.241959    -0.584256    -0.995772    -1.214900     1.650807     2.025008    -0.513682     0.651818      9
    3.446902     3.083200     3.768955     4.488788     4.464914     1.216836     2.524217     2.310461     3.378282     1.496890     1.149482     0.601287    -2.207953    -0.581022     3.264315     2.300902     0.266872     1.430832      9
    3.446902     3.083200     3.768955     4.488788     4.464914     4.679606     5.678471     4.562044     5.075445     5.372691     2.756392     2.380610     0.177616     0.988324     2.940509     3.355834     2.639690     3.438702      9
    3.446902     3.083200     3.768955     4.488788     4.464914     2.777903     4.364517     2.744177     2.811132     2.660707     2.332053     1.429788     0.178619     0.641097     3.106196     2.573387     1.746921     2.778846      9
    3.446902     3.083200     3.768955     4.488788     4.464914     3.102052     2.635196     2.508452     1.985667     2.735511    -0.075789    -0.213776    -1.031323    -0.812217    -0.266189     0.891363    -0.840182     0.745514      9
    3.446902     3.083200     3.768955     4.488788     4.464914     3.616138     4.843021     5.717514     3.231214     2.623400     0.380464     0.832761     0.932514    -0.331327     2.532161     1.231871     0.376467     2.395853      9
    3.446902     3.083200     3.768955     4.488788     4.464914     3.580517     3.456013     4.092442     3.977739     3.066489     0.345599    -1.500825    -1.957154    -0.513145     1.092014     0.781009    -0.628284     2.621446      9
    3.446902     3.083200     3.768955     4.488788     4.464914     2.594622     2.303614     2.895692     3.646303     2.862063    -0.517343     0.812538    -2.928149    -1.034587     0.401788     1.684552    -0.336146     3.227440      9
    2.688292     1.587321     2.349799     1.829556     2.512514     2.271359     1.114533     2.671515     3.572452     3.613355    -1.363812     0.390418     0.517351     3.062297    -0.240803     1.364228     0.235771     1.663294     10
    2.688292     1.587321     2.349799     1.829556     2.512514     2.250214     0.599957     1.235235     2.110377     2.272739     0.056283     1.880745     1.808614     1.692679     1.252009     2.343052     2.667131     1.515567     10
    2.688292     1.587321     2.349799     1.829556     2.512514     2.413105     2.284383     3.247538     2.824451     5.043225    -1.115009     1.335490     1.372961     1.197215     0.554449     1.173232    -0.862009    -0.454415     10
    2.688292     1.587321     2.349799     1.829556     2.512514     2.852662     2.374326     2.941809     2.163259     2.886325    -0.996533     1.398273    -0.655301     2.320115     2.095546     1.046186     0.722100     0.988113     10
    2.688292     1.587321     2.349799     1.829556     2.512514     2.166108     0.251781    -0.294958     1.632959     1.787775    -0.843719     0.198114    -0.753383     0.051272     2.393945    -0.795730     1.080892     0.358906     10
    2.688292     1.587321     2.349799     1.829556     2.512514     4.307513     1.830048     1.501815     4.069272     4.275871    -0.797957    -0.331899     0.050609     1.520229     0.749820     0.493633     1.442728     1.906139     10
    2.688292     1.587321     2.349799     1.829556     2.512514     2.642590     1.696241     1.890105     3.312046     2.081153     0.432183    -0.169749     1.060188     1.057301     0.981021     0.675306     1.046268     0.884362     10
    2.688292     1.587321     2.349799     1.829556     2.512514     3.983773     3.324065     2.608050     3.671175     3.541350    -0.545611     1.437439     0.840897     0.481820     1.219081     0.183476     0.736276     1.915880     10
    2.688292     1.587321     2.349799     1.829556     2.512514     1.804344     0.702079    -0.016357     2.556075     2.335405     0.776482     1.156935     1.380961     0.584954     0.993496    -1.289391    -0.730902     0.313318     10
    2.688292     1.587321     2.349799     1.829556     2.512514     3.287316     1.194885     1.025548     2.926598     3.792689     0.228024     1.522792     1.225115     2.074039     3.825557     0.469299     0.743764     2.398061     10
    5.021349     4.370841     4.014431     3.165206     4.336092     3.321586     3.411607     2.518200     1.365945     1.495298     1.235281     2.308617     1.241945     1.079118     1.396348     2.337158     0.948218     1.495850     11
    5.021349     4.370841     4.014431     3.165206     4.336092     3.659821     3.058304     3.420914     3.225636     6.823825     0.170778     1.865541     0.360500    -0.541748     1.306041     0.706671     3.073878     1.036827     11
    5.021349     4.370841     4.014431     3.165206     4.336092     3.934515     4.093649     3.377444     3.277109     4.005159     0.616515     1.762159     0.796507     1.961377     2.931996     2.158361     2.305541     1.405148     11
    5.021349     4.370841     4.014431     3.165206     4.336092     3.799165     3.276281     3.289450     2.313429     4.326035     2.002389     1.810852    -0.196516     1.110827     3.546525     3.639242     1.361845     2.587099     11
    5.021349     4.370841     4.014431     3.165206     4.336092     3.480128     3.332506     3.262107     2.067769     2.893059     0.388919     2.022071     0.872664     1.501639     2.205670     2.521575     2.116957    -0.191224     11
    5.021349     4.370841     4.014431     3.165206     4.336092     4.863340     2.757899     3.770991     3.041825     3.372981     1.663626     2.472399     1.341684     0.189844     1.883908     4.221237     4.918467     3.870294     11
    5.021349     4.370841     4.014431     3.165206     4.336092     3.858516     3.097755     3.579662     2.268258     3.630193    -0.563444     2.372395     0.272032    -1.029013    -0.006131     1.496572     1.414331     2.608168     11
    5.021349     4.370841     4.014431     3.165206     4.336092     3.975474     3.224437     2.710524     1.335384     4.205354     1.171580     2.246221    -0.179051     0.916733     2.368532     3.045895     2.365958     2.586736     11
    5.021349     4.370841     4.014431     3.165206     4.336092     4.111849     3.668240     2.650207     0.813749     3.200222     0.281570     0.751938    -0.957928     0.372701     2.380401     3.069345     2.595773     1.580363     11
    5.021349     4.370841     4.014431     3.165206     4.336092     5.439926     4.105441     4.411733     2.463233     3.000435     2.394071     2.069219     0.299466     2.547160     2.066552     0.977728     1.624483    -0.122900     11
    2.366842     2.799549     4.137630     3.634463     2.947295     3.287863     3.213232     2.319886     1.671610     1.385325     0.021960     1.870160    -0.286329     1.356519     1.626104     1.846762     2.449920     2.706270     12
    2.366842     2.799549     4.137630     3.634463     2.947295     5.792263     3.253069     5.738700     3.418626     1.750335     0.231741     0.107417     0.170060     0.575174     2.522786     3.367277     1.561285     3.387233     12
    2.366842     2.799549     4.137630     3.634463     2.947295     3.779493     1.943784     4.055043     1.677130     2.223843     0.172821     0.470519     1.302256     0.833922     1.173665     4.236731     2.268286     2.555255     12
    2.366842     2.799549     4.137630     3.634463     2.947295     2.757741     0.867730     3.686272     2.922208     2.816290     1.887674     1.631413     0.868410     1.513151     1.445227     3.074625     3.364228     3.546775     12
    2.366842     2.799549     4.137630     3.634463     2.947295     3.889053     1.677498     4.110554     3.300592     2.871080     0.596084     0.185063     2.737078     1.442665     1.859730     2.154486     2.836141     1.595760     12
    2.366842     2.799549     4.137630     3.634463     2.947295     5.502646     4.250229     5.217003     5.310247     3.935722     1.194090     0.852773     2.026790    -0.047238    -0.718307     2.837581     2.943580     1.916059     12
    2.366842     2.799549     4.137630     3.634463     2.947295     3.735965     3.065558     4.529295     3.589738     3.740695     1.934387     1.973247     2.005854     1.893549     1.675256     3.344149     3.277023     4.544011     12
    2.366842     2.799549     4.137630     3.634463     2.947295     4.447722     3.115376     3.334476     2.742413     2.175679     0.380673     0.118827     1.935912     0.593713    -1.210965     1.932055     2.656048     1.989094     12
    2.366842     2.799549     4.137630     3.634463     2.947295     3.015544     1.675646     4.511821     3.254560     3.641770     1.103870     1.352516     1.453197    -0.564165     0.221873     1.294527     2.658902     3.211184     12
    2.366842     2.799549     4.137630     3.634463     2.947295     2.763586     3.238937     3.250119     2.268409     2.122873     0.061647    -0.716891     0.333880     0.265346     1.076881     3.637091     0.536661     4.528958     12
    3.894558     4.230726     4.619877     5.178417     4.554370     4.059862     4.456383     3.605320     3.266453     1.662837     4.289545     3.618618     1.699201     4.761667     4.903334     2.925182     0.446481     2.618143     13
    3.894558     4.230726     4.619877     5.178417     4.554370     5.550447     4.820426     3.450418     3.664175     2.459723     3.563237     2.688566     2.857790     4.138578     4.509813     4.148773     1.781380     1.808866     13
    3.894558     4.230726     4.619877     5.178417     4.554370     6.646819     4.818354     5.231147     2.817284     2.690794     2.204495     2.764577     2.537508     2.107443     2.094022     2.930168     0.978935     1.521672     13
    3.894558     4.230726     4.619877     5.178417     4.554370     5.596404     3.451695     6.517805     4.127778     3.382517     4.436157     2.692691     2.451513     3.303113     2.892610     2.389827     2.361084     1.403516     13
    3.894558     4.230726     4.619877     5.178417     4.554370     6.664467     5.166740     4.226968     4.751029     3.328221     2.639671     2.208326     1.872212     2.150094     0.730809     4.427216     3.787835     2.403350     13
    3.894558     4.230726     4.619877     5.178417     4.554370     4.410103     4.167024     3.323286     1.363529     1.085856     1.506512     2.249376     1.839104     3.466728     1.428076     2.963011     1.742139     2.193833     13
    3.894558     4.230726     4.619877     5.178417     4.554370     6.153732     2.964836     5.068180     4.802089     3.186408     1.638981     3.440895     2.226488     3.103116     3.039209     2.503669     1.465272     3.247669     13
    3.894558     4.230726     4.619877     5.178417     4.554370     4.096971     4.913204     4.425729     3.620645     2.214944     3.718925     2.371823     1.822877     4.259637     3.620919     2.724164     2.659631     2.188387     13
    3.894558     4.230726     4.619877     5.178417     4.554370     5.505122     3.193965     3.819916     3.489241     3.928412     3.510785     3.347859     3.865038     2.973975     3.946521     4.022438     1.849487     2.895495     13
    3.894558     4.230726     4.619877     5.178417     4.554370     5.017483     5.043357     3.227581     3.548398     2.473652     4.234373     3.330139     2.476181     2.789729     3.273901     2.521748     2.778354     3.219390     13
    4.012997     4.751029     4.247266     4.681319     3.653913     1.808108     2.331322     2.402992     1.469607     2.547863     1.471770    -0.249377     0.837566    -0.694285     0.332545     1.922566     1.841914     2.172081     14
    4.012997     4.751029     4.247266     4.681319     3.653913     1.493723     5.204568     2.145517     2.222201     2.074257    -0.097530     0.886443     0.135489     0.895625     0.962137     1.712870     1.479608     0.568974     14
    4.012997     4.751029     4.247266     4.681319     3.653913     3.446423     4.161505     4.135045     3.512021     4.179235     2.366232     0.936308     2.193166     1.468013     0.460679     0.283006     1.770109     1.726297     14
    4.012997     4.751029     4.247266     4.681319     3.653913     4.728933     4.124530     2.881174     5.387022     5.112228     3.355692     1.396116     1.637445     0.161707     2.037621     3.073855     3.366898     2.376794     14
    4.012997     4.751029     4.247266     4.681319     3.653913     4.108994     3.656949     3.998014     3.197129     3.055151     2.231618     0.901734     1.111662     0.072242     2.087107     1.354112     3.253690     2.459939     14
    4.012997     4.751029     4.247266     4.681319     3.653913     2.292316     2.874446     0.996603     1.326441     3.331576     1.631033     1.294267     0.332659     0.309155     0.652655     1.637561     3.053151     1.966350     14
    4.012997     4.751029     4.247266     4.681319     3.653913     3.438262     3.495687     4.186809     3.423085     2.770574     2.740014     2.410797     2.324659     0.236067     3.117225     0.848253     2.835618     0.884086     14
    4.012997     4.751029     4.247266     4.681319     3.653913     2.513378     3.405614     2.469599     2.963380     3.512206     0.969834    -1.203750     1.474555     0.186554     2.721563     1.802260     2.823964     2.571403     14
    4.012997     4.751029     4.247266     4.681319     3.653913     2.161573     3.734546     4.111860     2.782487     3.203164     2.261479     0.995505     2.588138     2.077867     2.109679     3.324166     3.317801     0.420693     14
    4.012997     4.751029     4.247266     4.681319     3.653913     1.253553     2.725543     3.126920     4.110371     1.662408     2.540811     0.336272     1.548484    -0.407041     2.378598     1.759304     2.240992     1.993287     14
    4.683265     4.542827     3.888206     3.822889     4.595895     1.759215     1.540307     1.850579     2.699637     0.445086    -0.782405    -1.137096     0.925386    -2.065734    -0.263156     0.688022     1.366213     1.344108     15
    4.683265     4.542827     3.888206     3.822889     4.595895     2.837611     3.754285     2.424922     2.194075     3.043537     0.003467     1.943424     0.651537    -2.617855     0.063381     1.945360     2.316183     3.664347     15
    4.683265     4.542827     3.888206     3.822889     4.595895     0.945765     1.997174     0.900279     3.150465     0.671122     1.734416     2.043605     2.100747    -1.420050     1.197926     0.481907     2.831470     1.961068     15
    4.683265     4.542827     3.888206     3.822889     4.595895     1.249800     3.030204     2.449068     3.992894     3.208653     0.243435     2.206253    -0.529321    -1.421505    -0.345126     0.788166     1.723977     2.794596     15
    4.683265     4.542827     3.888206     3.822889     4.595895     0.872198     0.751475    -0.052932     3.175476     3.802070    -2.533196     0.795309     0.320406    -1.313312    -0.794158    -1.123016     0.028522     1.536287     15
    4.683265     4.542827     3.888206     3.822889     4.595895     4.277492     3.982306     3.827725     4.395865     4.065720     1.074972     2.220519     1.141337    -2.341585     2.147696     3.773154     1.717304     3.037196     15
    4.683265     4.542827     3.888206     3.822889     4.595895     3.081580     3.774493     2.053779     2.921805     3.835407     1.929719     1.113695     2.305158    -0.424593     0.800629     0.548324     0.918637     3.141390     15
    4.683265     4.542827     3.888206     3.822889     4.595895     4.540346     3.323442     2.076454     3.379037     2.577005     1.434180     0.302091     1.661786    -1.467098     0.411659     1.444258     0.831567     2.643779     15
    4.683265     4.542827     3.888206     3.822889     4.595895     3.481468     4.187783     4.175409     3.012393     3.440229     3.002913     0.211002     3.138174    -1.498892     1.342530     3.046471     4.308079     3.245285     15
